id,idade,altura,peso,imc,sexo,escolaridade,profissao,fumante.f,fumante.n,salario,carros,filhos
4690,30,1.43,52.15,25.5,F,1º Grau,Humanas,sim,1,2878.69,2,0
4691,33,1.47,53.89,24.94,F,1º Grau,Exatas,não,0,7228.63,1,1
4692,35,1.5,54.97,24.43,F,Analfabeto,Exatas,sim,1,9927.72,1,1
4693,39,1.55,57.02,23.73,M,Analfabeto,Humanas,não,0,15059.92,1,0
4694,44,1.62,59.93,22.84,M,1º Grau,Exatas,sim,1,22316.33,2,1
4695,37,1.53,56.11,23.97,M,PósDoc,Biológicas,sim,1,12766.85,2,2
4696,20,1.29,46.6,28,M,3º Grau,Exatas,sim,1,10997.01,3,1
4697,29,1.42,51.78,25.68,M,3º Grau,Biológicas,não,0,1962.25,3,2
4698,41,1.58,58.22,23.32,M,1º Grau,Biológicas,sim,1,18040.83,2,2
4699,34,1.48,54.29,24.79,F,2º Grau,Biológicas,não,0,8223.25,1,2
4700,32,1.45,53.02,25.22,F,2º Grau,Humanas,não,0,5058.43,0,0
4701,42,1.6,58.92,23.02,F,1º Grau,Humanas,não,0,19801.22,3,0
4702,34,1.49,54.6,24.59,M,Doutorado,Biológicas,não,0,8994.32,1,2
4703,42,1.6,58.88,23,F,1º Grau,Biológicas,não,0,19708.48,0,2
4704,33,1.47,53.76,24.88,M,Analfabeto,Exatas,não,0,6896.33,3,1
4705,40,1.57,57.62,23.38,M,3º Grau,Humanas,sim,1,16549.96,1,0
4706,32,1.46,53.49,25.09,F,2º Grau,Biológicas,sim,1,6230.87,1,2
4707,39,1.55,57.04,23.74,M,PósDoc,Humanas,sim,1,15105.12,2,0
4708,38,1.54,56.74,23.92,M,Analfabeto,Biológicas,não,0,14362.28,3,2
4709,34,1.49,54.55,24.57,F,Mestrado,Humanas,sim,1,8863.62,3,0
4710,44,1.63,60.36,22.72,F,3º Grau,Humanas,sim,1,23394.09,0,0
4711,35,1.5,54.91,24.4,M,PósDoc,Exatas,sim,1,9781.49,3,1
4712,38,1.54,56.49,23.82,M,Doutorado,Humanas,sim,1,13731.65,0,0
4713,42,1.6,58.9,23.01,F,Doutorado,Exatas,não,0,19750.59,3,1
4714,38,1.54,56.71,23.91,F,PósDoc,Humanas,sim,1,14286.91,0,0
4715,33,1.47,53.92,24.95,M,2º Grau,Biológicas,não,0,7287.86,0,2
4716,25,1.35,49.14,26.96,M,3º Grau,Exatas,sim,1,4647.3,0,1
4717,43,1.61,59.49,22.95,M,1º Grau,Exatas,não,0,21213.62,1,1
4718,20,1.29,46.64,28.03,F,PósDoc,Exatas,não,0,10909.33,3,1
4719,39,1.56,57.38,23.58,F,3º Grau,Humanas,sim,1,15948.13,2,0
4720,26,1.38,50.11,26.31,F,Analfabeto,Humanas,não,0,2225.29,3,0
4721,35,1.49,54.73,24.65,F,Analfabeto,Biológicas,não,0,9321.23,1,2
4722,34,1.49,54.67,24.63,F,2º Grau,Humanas,não,0,9165.47,2,0
4723,23,1.32,47.9,27.49,F,PósDoc,Humanas,não,0,7745.5,3,0
4724,30,1.43,52.4,25.62,M,Mestrado,Humanas,não,0,3488.49,2,0
4725,26,1.37,49.89,26.58,M,PósDoc,Humanas,não,0,2779.62,1,0
4726,27,1.39,50.71,26.25,M,3º Grau,Exatas,não,0,730.49,0,1
4727,34,1.48,54.18,24.74,M,PósDoc,Exatas,não,0,7940.13,3,1
4728,32,1.45,53.1,25.26,F,Analfabeto,Exatas,sim,1,5255.46,1,1
4729,40,1.57,57.94,23.51,F,1º Grau,Humanas,sim,1,17360.66,1,0
4730,28,1.4,50.93,25.98,M,2º Grau,Biológicas,não,0,181.92,3,2
4731,29,1.42,51.85,25.71,M,3º Grau,Humanas,não,0,2133.71,2,0
4732,35,1.5,55.15,24.51,F,1º Grau,Exatas,sim,1,10376.16,3,1
4733,22,1.31,47.57,27.72,F,Analfabeto,Exatas,sim,1,8571.41,3,1
4734,34,1.48,54.32,24.8,F,Doutorado,Biológicas,não,0,8311.23,3,2
4735,33,1.48,54.01,24.66,F,3º Grau,Humanas,não,0,7528.75,1,0
4736,28,1.4,51.18,26.11,F,Doutorado,Humanas,não,0,455.66,3,0
4737,31,1.44,52.8,25.46,F,Analfabeto,Biológicas,sim,1,4493.89,0,2
4738,24,1.34,48.43,26.97,F,3º Grau,Exatas,não,0,6413.97,1,1
4739,30,1.42,51.87,25.72,M,Analfabeto,Humanas,não,0,2184.24,0,0
4740,32,1.46,53.42,25.06,M,PósDoc,Biológicas,não,0,6054.09,1,2
4741,32,1.45,53.12,25.27,F,3º Grau,Humanas,não,0,5306.17,1,0
4742,30,1.43,52.06,25.46,M,2º Grau,Humanas,não,0,2640.01,3,0
4743,20,1.29,46.4,27.88,M,Doutorado,Exatas,sim,1,11491.24,2,1
4744,36,1.51,55.53,24.35,F,Doutorado,Humanas,não,0,11328.92,3,0
4745,26,1.38,50.09,26.3,M,Mestrado,Biológicas,não,0,2284.05,1,2
4746,33,1.48,54.01,24.66,M,3º Grau,Biológicas,sim,1,7523.25,1,2
4747,35,1.5,55.19,24.53,M,Mestrado,Biológicas,não,0,10465.61,2,2
4748,38,1.54,56.61,23.87,M,Mestrado,Exatas,sim,1,14024.85,0,1
4749,34,1.49,54.55,24.57,F,Analfabeto,Exatas,não,0,8878.39,0,1
4750,31,1.44,52.73,25.43,F,Analfabeto,Exatas,não,0,4327.26,1,1
4751,28,1.4,51.03,26.04,F,1º Grau,Humanas,não,0,76.62,0,0
4752,42,1.6,59.16,23.11,M,3º Grau,Humanas,sim,1,20393.68,2,0
4753,35,1.51,55.24,24.23,M,Mestrado,Biológicas,sim,1,10598.43,1,2
4754,27,1.39,50.4,26.09,F,3º Grau,Biológicas,não,0,1493.39,2,2
4755,22,1.31,47.52,27.69,M,1º Grau,Biológicas,não,0,8705.51,2,2
4756,38,1.55,56.85,23.66,M,Doutorado,Exatas,não,0,14621.25,1,1
4757,37,1.53,56.15,23.99,M,Analfabeto,Biológicas,não,0,12865.21,2,2
4758,43,1.61,59.33,22.89,F,Mestrado,Exatas,não,0,20818.84,0,1
4759,43,1.61,59.37,22.9,F,Mestrado,Humanas,sim,1,20913.48,1,0
4760,51,1.73,64.03,21.39,F,Mestrado,Humanas,não,0,32576.98,0,0
4761,26,1.37,49.85,26.56,M,1º Grau,Humanas,não,0,2870.27,0,0
4762,26,1.38,50.12,26.32,M,1º Grau,Exatas,sim,1,2208.03,2,1
4763,24,1.35,49,26.89,M,Analfabeto,Biológicas,sim,1,5004.8,3,2
4764,31,1.44,52.64,25.39,F,3º Grau,Biológicas,não,0,4092.73,0,2
4765,40,1.58,58.07,23.26,M,2º Grau,Exatas,sim,1,17679.6,1,1
4766,38,1.54,56.64,23.88,F,3º Grau,Biológicas,não,0,14097.8,1,2
4767,42,1.6,58.89,23,M,Doutorado,Biológicas,sim,1,19734.01,3,2
4768,25,1.36,49.54,26.78,M,1º Grau,Humanas,não,0,3639.22,2,0
4769,35,1.5,54.95,24.42,F,2º Grau,Biológicas,não,0,9884.2,1,2
4770,38,1.55,56.93,23.7,M,2º Grau,Humanas,não,0,14829.08,2,0
4771,36,1.52,55.62,24.07,M,Doutorado,Exatas,não,0,11550,3,1
4772,44,1.62,59.86,22.81,M,3º Grau,Humanas,não,0,22150.9,3,0
4773,29,1.42,51.65,25.61,M,Mestrado,Biológicas,não,0,1622.14,0,2
4774,39,1.56,57.49,23.62,F,1º Grau,Biológicas,não,0,16215.95,1,2
4775,36,1.52,55.62,24.07,M,1º Grau,Biológicas,não,0,11555.25,0,2
4776,38,1.54,56.64,23.88,F,Doutorado,Humanas,sim,1,14089.83,2,0
4777,24,1.34,48.69,27.12,M,Mestrado,Biológicas,sim,1,5775.54,0,2
4778,41,1.58,58.35,23.37,M,Analfabeto,Exatas,não,0,18368.36,2,1
4779,40,1.57,57.89,23.49,M,2º Grau,Exatas,não,0,17235.15,1,1
4780,36,1.51,55.53,24.35,F,3º Grau,Exatas,não,0,11314.79,0,1
4781,33,1.47,53.61,24.81,M,Mestrado,Humanas,sim,1,6527.45,1,0
4782,46,1.66,61.31,22.25,M,PósDoc,Biológicas,não,0,25768.22,1,2
4783,34,1.48,54.21,24.75,F,Mestrado,Exatas,não,0,8031.64,1,1
4784,38,1.54,56.64,23.88,F,2º Grau,Exatas,não,0,14109.23,1,1
4785,31,1.44,52.78,25.45,M,Mestrado,Biológicas,não,0,4460.09,0,2
4786,34,1.48,54.3,24.79,M,PósDoc,Exatas,não,0,8249.23,1,1
4787,17,1.24,44.7,29.07,M,3º Grau,Biológicas,sim,1,15750.77,2,2
4788,28,1.4,51.05,26.05,M,PósDoc,Exatas,sim,1,130.32,3,1
4789,43,1.62,59.72,22.76,F,Analfabeto,Humanas,não,0,21803.09,0,0
4790,33,1.47,53.75,24.87,F,1º Grau,Humanas,sim,1,6883.99,2,0
4791,26,1.37,49.84,26.55,F,Doutorado,Humanas,não,0,2892.84,3,0
4792,24,1.34,48.78,27.17,F,2º Grau,Humanas,não,0,5557.35,1,0
4793,37,1.54,56.41,23.79,M,3º Grau,Humanas,sim,1,13518.64,0,0
4794,28,1.4,50.91,25.97,M,Analfabeto,Exatas,não,0,236.19,0,1
4795,53,1.76,65.33,21.09,M,Doutorado,Exatas,não,0,35831.69,3,1
4796,44,1.62,59.91,22.83,M,1º Grau,Humanas,sim,1,22263.24,1,0
4797,43,1.61,59.34,22.89,F,2º Grau,Exatas,sim,1,20845.12,2,1
4798,36,1.51,55.51,24.35,F,PósDoc,Biológicas,não,0,11267.43,2,2
4799,27,1.39,50.51,26.14,M,Mestrado,Humanas,não,0,1214.42,2,0
4800,37,1.53,56.16,23.99,F,PósDoc,Exatas,não,0,12892.08,3,1
4801,39,1.56,57.55,23.65,F,Analfabeto,Biológicas,não,0,16381.55,3,2
4802,34,1.49,54.62,24.6,M,3º Grau,Humanas,não,0,9046.33,2,0
4803,29,1.42,51.77,25.67,M,2º Grau,Humanas,não,0,1930.21,3,0
4804,46,1.66,61.43,22.29,F,Mestrado,Biológicas,não,0,26081.96,2,2
4805,38,1.54,56.65,23.89,M,1º Grau,Biológicas,não,0,14115.53,3,2
4806,32,1.46,53.39,25.05,M,Doutorado,Exatas,não,0,5975.16,1,1
4807,36,1.51,55.44,24.31,F,2º Grau,Humanas,não,0,11109.62,3,0
4808,40,1.57,57.62,23.38,F,3º Grau,Biológicas,não,0,16540.36,0,2
4809,42,1.61,59.28,22.87,F,Analfabeto,Humanas,não,0,20690.66,3,0
4810,22,1.31,47.47,27.66,M,Mestrado,Biológicas,não,0,8834.1,3,2
4811,25,1.36,49.23,26.62,F,3º Grau,Biológicas,sim,1,4429.27,0,2
4812,38,1.55,56.84,23.66,F,PósDoc,Biológicas,não,0,14610.3,2,2
4813,39,1.56,57.39,23.58,M,PósDoc,Biológicas,não,0,15982.8,1,2
4814,29,1.41,51.46,25.88,F,PósDoc,Exatas,não,0,1155.24,2,1
4815,38,1.54,56.44,23.8,F,Doutorado,Biológicas,sim,1,13607.08,2,2
4816,23,1.33,48.22,27.26,M,Analfabeto,Humanas,não,0,6940.24,1,0
4817,32,1.45,53.15,25.28,M,3º Grau,Exatas,sim,1,5376,0,1
4818,42,1.6,59.1,23.09,M,Mestrado,Humanas,sim,1,20252.51,0,0
4819,36,1.51,55.49,24.34,M,PósDoc,Humanas,não,0,11234.31,1,0
4820,40,1.58,58.03,23.25,M,Doutorado,Biológicas,sim,1,17568.16,1,2
4821,28,1.4,51.05,26.05,F,PósDoc,Humanas,não,0,126.77,1,0
4822,36,1.51,55.56,24.37,M,Analfabeto,Biológicas,sim,1,11400.71,1,2
4823,24,1.35,48.85,26.8,F,Mestrado,Exatas,sim,1,5374.87,1,1
4824,35,1.5,55.1,24.49,F,Analfabeto,Humanas,não,0,10257.72,1,0
4825,28,1.4,50.91,25.97,M,3º Grau,Humanas,não,0,230.3,1,0
4826,23,1.32,47.96,27.53,F,2º Grau,Humanas,não,0,7590.58,1,0
4827,29,1.41,51.45,25.88,M,Analfabeto,Humanas,sim,1,1115.41,2,0
4828,49,1.7,62.85,21.75,F,Analfabeto,Humanas,não,0,29628.04,2,0
4829,32,1.45,53.02,25.22,M,2º Grau,Biológicas,sim,1,5059.42,1,2
4830,32,1.45,53.04,25.23,M,PósDoc,Humanas,não,0,5109.47,3,0
4831,31,1.45,52.87,25.15,F,Mestrado,Biológicas,não,0,4683.28,0,2
4832,30,1.43,52.18,25.52,M,Mestrado,Exatas,não,0,2942.16,1,1
4833,29,1.42,51.85,25.71,F,Mestrado,Biológicas,não,0,2127.54,0,2
4834,35,1.5,55.16,24.52,F,PósDoc,Exatas,não,0,10407.06,2,1
4835,34,1.48,54.36,24.82,M,Doutorado,Humanas,não,0,8397.43,1,0
4836,40,1.57,57.83,23.46,M,Mestrado,Humanas,não,0,17074.36,2,0
4837,40,1.57,57.69,23.4,F,1º Grau,Exatas,sim,1,16725.96,2,1
4838,38,1.54,56.78,23.94,F,3º Grau,Humanas,sim,1,14448.69,1,0
4839,34,1.49,54.47,24.53,M,2º Grau,Exatas,sim,1,8671.04,2,1
4840,37,1.52,55.95,24.22,F,1º Grau,Exatas,não,0,12365.82,0,1
4841,43,1.61,59.46,22.94,F,Mestrado,Humanas,não,0,21138.81,0,0
4842,34,1.49,54.56,24.58,F,PósDoc,Exatas,não,0,8900.03,2,1
4843,35,1.5,55.16,24.52,F,Analfabeto,Exatas,não,0,10411.85,2,1
4844,22,1.32,47.8,27.43,F,Doutorado,Biológicas,não,0,7992.51,1,2
4845,28,1.39,50.8,26.29,M,Analfabeto,Humanas,sim,1,503.17,3,0
4846,38,1.54,56.52,23.83,M,Analfabeto,Exatas,não,0,13806.65,1,1
4847,25,1.35,49.02,26.9,M,2º Grau,Exatas,não,0,4943.93,3,1
4848,35,1.49,54.74,24.66,F,Doutorado,Exatas,não,0,9346.66,3,1
4849,32,1.46,53.54,25.12,M,2º Grau,Exatas,não,0,6358.3,2,1
4850,41,1.58,58.38,23.39,F,1º Grau,Humanas,não,0,18455.29,0,0
4851,38,1.54,56.74,23.92,M,PósDoc,Humanas,não,0,14354.29,3,0
4852,31,1.45,52.86,25.14,M,1º Grau,Humanas,não,0,4658.62,1,0
4853,42,1.59,58.77,23.25,M,3º Grau,Exatas,não,0,19432.39,0,1
4854,37,1.53,56.21,24.01,F,1º Grau,Exatas,sim,1,13018.35,2,1
4855,35,1.51,55.23,24.22,M,Doutorado,Humanas,não,0,10574.45,0,0
4856,43,1.62,59.71,22.75,M,2º Grau,Biológicas,não,0,21782.33,3,2
4857,37,1.53,56.18,24,F,2º Grau,Biológicas,não,0,12944.57,0,2
4858,43,1.61,59.58,22.99,F,Doutorado,Humanas,sim,1,21452.63,3,0
4859,34,1.48,54.38,24.83,M,2º Grau,Humanas,sim,1,8458.17,2,0
4860,39,1.56,57.55,23.65,F,Analfabeto,Exatas,não,0,16364.76,3,1
4861,41,1.59,58.64,23.2,F,Mestrado,Exatas,não,0,19107.74,2,1
4862,30,1.43,52.35,25.6,F,3º Grau,Humanas,não,0,3371.94,0,0
4863,33,1.47,53.84,24.92,M,3º Grau,Biológicas,não,0,7093.7,1,2
4864,25,1.35,49.14,26.96,F,PósDoc,Humanas,sim,1,4638.26,0,0
4865,34,1.49,54.56,24.58,M,PósDoc,Biológicas,não,0,8909.67,3,2
4866,30,1.43,52.13,25.49,M,Analfabeto,Exatas,sim,1,2816.3,1,1
4867,33,1.47,53.81,24.9,F,2º Grau,Humanas,não,0,7018.19,0,0
4868,31,1.44,52.58,25.36,F,Analfabeto,Humanas,não,0,3947.04,3,0
4869,32,1.46,53.49,25.09,M,3º Grau,Exatas,não,0,6220.16,0,1
4870,31,1.45,52.91,25.17,F,PósDoc,Humanas,sim,1,4782.55,2,0
4871,31,1.44,52.53,25.33,F,3º Grau,Humanas,sim,1,3817.94,1,0
4872,32,1.46,53.25,24.98,M,PósDoc,Humanas,não,0,5635.92,0,0
4873,45,1.64,60.46,22.48,F,2º Grau,Biológicas,não,0,23641.09,2,2
4874,28,1.41,51.21,25.76,M,2º Grau,Humanas,sim,1,517.54,0,0
4875,41,1.59,58.61,23.18,M,3º Grau,Humanas,sim,1,19014.29,0,0
4876,29,1.42,51.8,25.69,M,PósDoc,Exatas,não,0,1993.35,1,1
4877,37,1.53,56.23,24.02,F,2º Grau,Biológicas,não,0,13078.9,3,2
4878,29,1.41,51.36,25.83,F,3º Grau,Humanas,não,0,890.01,1,0
4879,27,1.39,50.7,26.24,M,Mestrado,Biológicas,sim,1,759.21,3,2
4880,38,1.54,56.78,23.94,M,Analfabeto,Humanas,sim,1,14455.39,2,0
4881,34,1.48,54.21,24.75,F,PósDoc,Biológicas,sim,1,8016.58,0,2
4882,24,1.35,48.97,26.87,F,Mestrado,Biológicas,não,0,5064.77,0,2
4883,40,1.57,57.9,23.49,M,Analfabeto,Biológicas,não,0,17257.39,1,2
4884,31,1.44,52.67,25.4,F,Doutorado,Humanas,não,0,4165.71,2,0
4885,36,1.51,55.56,24.37,F,PósDoc,Biológicas,não,0,11404.82,1,2
4886,38,1.54,56.44,23.8,F,PósDoc,Humanas,não,0,13604.5,1,0
4887,27,1.38,50.15,26.33,F,Analfabeto,Biológicas,sim,1,2124.37,0,2
4888,30,1.43,52.3,25.58,F,3º Grau,Biológicas,não,0,3242.69,3,2
4889,46,1.66,61.28,22.24,F,PósDoc,Humanas,não,0,25696.43,3,0
4890,39,1.56,57.48,23.62,F,Analfabeto,Exatas,sim,1,16194.97,1,1
4891,25,1.36,49.26,26.63,M,Analfabeto,Exatas,sim,1,4362.29,0,1
4892,33,1.47,53.74,24.87,F,Analfabeto,Humanas,não,0,6852.21,0,0
4893,27,1.39,50.42,26.1,M,3º Grau,Biológicas,não,0,1450.97,3,2
4894,42,1.6,59.18,23.12,F,3º Grau,Exatas,sim,1,20445.13,0,1
4895,35,1.5,54.97,24.43,F,Doutorado,Humanas,não,0,9931.09,0,0
4896,33,1.47,53.84,24.92,M,Analfabeto,Biológicas,não,0,7090.12,3,2
4897,42,1.6,59.04,23.06,M,1º Grau,Exatas,não,0,20108.56,3,1
4898,43,1.61,59.45,22.94,M,1º Grau,Exatas,sim,1,21116.44,0,1
4899,19,1.27,45.82,28.41,M,3º Grau,Humanas,não,0,12939.86,3,0
4900,40,1.57,57.62,23.38,F,Doutorado,Biológicas,não,0,16558.85,3,2
4901,32,1.46,53.4,25.05,M,3º Grau,Humanas,sim,1,6000.92,1,0
4902,40,1.57,57.83,23.46,F,PósDoc,Humanas,não,0,17069,2,0
4903,29,1.42,51.63,25.61,F,1º Grau,Humanas,sim,1,1582.06,3,0
4904,39,1.56,57.51,23.63,M,3º Grau,Exatas,sim,1,16278.45,3,1
4905,29,1.41,51.54,25.92,F,3º Grau,Biológicas,sim,1,1342.06,2,2
4906,37,1.53,56.26,24.03,M,PósDoc,Biológicas,não,0,13151.09,0,2
4907,26,1.38,50.06,26.29,F,2º Grau,Humanas,não,0,2361.3,0,0
4908,36,1.51,55.31,24.26,F,PósDoc,Exatas,não,0,10770.46,2,1
4909,50,1.71,63.35,21.66,F,PósDoc,Exatas,sim,1,30869.85,0,1
4910,43,1.62,59.85,22.81,M,Mestrado,Humanas,não,0,22135.36,2,0
4911,41,1.59,58.55,23.16,F,Mestrado,Exatas,não,0,18886.89,1,1
4912,28,1.4,50.84,25.94,F,1º Grau,Humanas,não,0,409.52,1,0
4913,44,1.63,60.24,22.67,F,3º Grau,Exatas,sim,1,23110.05,2,1
4914,41,1.59,58.43,23.11,F,2º Grau,Biológicas,não,0,18585.66,3,2
4915,31,1.45,52.8,25.11,F,Analfabeto,Exatas,não,0,4501.96,2,1
4916,33,1.47,53.67,24.84,M,PósDoc,Humanas,não,0,6681.71,3,0
4917,31,1.44,52.56,25.35,M,3º Grau,Humanas,sim,1,3907.65,0,0
4918,41,1.58,58.31,23.36,M,Doutorado,Exatas,sim,1,18281.45,3,1
4919,29,1.41,51.54,25.92,M,Analfabeto,Exatas,não,0,1354.69,0,1
4920,33,1.47,53.63,24.82,M,2º Grau,Humanas,sim,1,6576.99,2,0
4921,27,1.39,50.49,26.13,F,3º Grau,Exatas,não,0,1273.8,1,1
4922,40,1.57,57.9,23.49,F,PósDoc,Biológicas,não,0,17256.64,2,2
4923,24,1.35,48.98,26.88,F,2º Grau,Humanas,sim,1,5044.28,3,0
4924,26,1.38,50.09,26.3,F,Analfabeto,Biológicas,não,0,2274.05,3,2
4925,24,1.35,48.86,26.81,M,3º Grau,Exatas,não,0,5347.53,0,1
4926,31,1.44,52.47,25.3,M,Doutorado,Biológicas,não,0,3682.56,0,2
4927,37,1.53,56.15,23.99,F,Mestrado,Biológicas,não,0,12875.61,1,2
4928,25,1.36,49.55,26.79,F,2º Grau,Biológicas,sim,1,3624.68,1,2
4929,45,1.65,60.93,22.38,F,PósDoc,Exatas,sim,1,24818.32,3,1
4930,36,1.52,55.83,24.16,F,Mestrado,Humanas,não,0,12066.21,3,0
4931,32,1.46,53.21,24.96,F,Mestrado,Exatas,não,0,5516.97,1,1
4932,35,1.51,55.24,24.23,F,2º Grau,Exatas,não,0,10588.95,2,1
4933,38,1.54,56.65,23.89,F,Doutorado,Humanas,não,0,14122.05,2,0
4934,36,1.52,55.69,24.1,F,Analfabeto,Biológicas,não,0,11726.82,2,2
4935,37,1.53,56.02,23.93,F,1º Grau,Biológicas,sim,1,12542.66,2,2
4936,35,1.5,55.02,24.45,F,Analfabeto,Humanas,não,0,10046.72,0,0
4937,38,1.54,56.52,23.83,F,PósDoc,Humanas,sim,1,13797.82,3,0
4938,34,1.49,54.53,24.56,F,Mestrado,Exatas,não,0,8830.34,2,1
4939,33,1.48,54.06,24.68,F,1º Grau,Exatas,sim,1,7645.47,0,1
4940,24,1.35,48.99,26.88,M,Mestrado,Exatas,sim,1,5012.79,0,1
4941,44,1.62,59.89,22.82,F,2º Grau,Exatas,não,0,22231.06,1,1
4942,31,1.44,52.64,25.39,F,1º Grau,Exatas,sim,1,4090.37,0,1
4943,41,1.58,58.35,23.37,M,1º Grau,Biológicas,sim,1,18381.19,0,2
4944,31,1.44,52.63,25.38,F,PósDoc,Biológicas,não,0,4067.45,3,2
4945,44,1.63,60.06,22.61,M,2º Grau,Biológicas,não,0,22651.78,3,2
4946,29,1.41,51.38,25.84,M,2º Grau,Exatas,não,0,956.44,0,1
4947,31,1.45,52.98,25.2,F,1º Grau,Humanas,não,0,4947.85,1,0
4948,34,1.49,54.66,24.62,M,PósDoc,Exatas,não,0,9144.86,1,1
4949,35,1.5,55.16,24.52,F,2º Grau,Exatas,não,0,10398.87,3,1
4950,40,1.57,57.77,23.44,F,Mestrado,Exatas,não,0,16916.58,2,1
4951,46,1.66,61.41,22.29,F,2º Grau,Exatas,sim,1,26034.76,3,1
4952,41,1.58,58.34,23.37,M,Analfabeto,Humanas,não,0,18353.01,3,0
4953,34,1.49,54.59,24.59,M,Mestrado,Humanas,não,0,8963.57,0,0
4954,34,1.49,54.65,24.62,M,3º Grau,Humanas,sim,1,9127.59,0,0
4955,22,1.32,47.71,27.38,M,3º Grau,Exatas,não,0,8224.31,3,1
4956,39,1.55,57.08,23.76,F,Doutorado,Biológicas,sim,1,15206.02,3,2
4957,40,1.57,57.63,23.38,M,Doutorado,Biológicas,não,0,16584.51,3,2
4958,46,1.65,61.14,22.46,M,Doutorado,Exatas,não,0,25347.47,3,1
4959,31,1.44,52.56,25.35,M,Mestrado,Exatas,não,0,3911.47,3,1
4960,26,1.37,50,26.64,F,Analfabeto,Biológicas,sim,1,2500.26,3,2
4961,35,1.51,55.2,24.21,M,3º Grau,Biológicas,sim,1,10504.34,0,2
4962,29,1.42,51.73,25.65,M,2º Grau,Exatas,sim,1,1829.82,0,1
4963,27,1.38,50.18,26.35,M,2º Grau,Biológicas,não,0,2051.61,1,2
4964,29,1.42,51.75,25.66,M,PósDoc,Biológicas,sim,1,1877.91,0,2
4965,34,1.49,54.49,24.54,M,Analfabeto,Biológicas,não,0,8730.6,2,2
4966,38,1.54,56.7,23.91,F,Doutorado,Biológicas,não,0,14259.83,0,2
4967,39,1.55,57.11,23.77,F,Doutorado,Exatas,não,0,15262.97,3,1
4968,41,1.58,58.36,23.38,F,Mestrado,Biológicas,sim,1,18406.36,1,2
4969,34,1.49,54.51,24.55,F,Doutorado,Exatas,não,0,8769.16,2,1
4970,27,1.38,50.22,26.37,F,PósDoc,Biológicas,não,0,1952.17,3,2
4971,37,1.53,56.19,24,M,1º Grau,Biológicas,não,0,12978.99,1,2
4972,37,1.53,56.08,23.96,M,PósDoc,Biológicas,não,0,12699.73,1,2
4973,32,1.45,53.05,25.23,M,Mestrado,Biológicas,não,0,5126.74,1,2
4974,33,1.48,54.13,24.71,M,1º Grau,Humanas,sim,1,7823.97,3,0
4975,34,1.48,54.3,24.79,M,Doutorado,Biológicas,não,0,8246.35,3,2
4976,37,1.53,56.31,24.05,F,PósDoc,Exatas,não,0,13286.22,0,1
4977,26,1.37,49.96,26.62,F,Analfabeto,Humanas,sim,1,2598.66,1,0
4978,36,1.51,55.47,24.33,F,3º Grau,Biológicas,sim,1,11184.48,0,2
4979,44,1.63,60.16,22.64,M,1º Grau,Biológicas,não,0,22897.08,3,2
4980,24,1.34,48.5,27.01,M,Mestrado,Exatas,sim,1,6245.25,1,1
4981,31,1.44,52.5,25.32,F,PósDoc,Humanas,não,0,3748.72,0,0
4982,41,1.59,58.59,23.18,M,2º Grau,Humanas,não,0,18984.81,2,0
4983,54,1.77,65.79,21,M,2º Grau,Biológicas,sim,1,36986.4,2,2
4984,32,1.45,53.1,25.26,M,Doutorado,Exatas,sim,1,5239.89,2,1
4985,40,1.58,58.07,23.26,F,PósDoc,Exatas,não,0,17680.71,0,1
4986,24,1.34,48.59,27.06,M,Mestrado,Exatas,sim,1,6013.67,3,1
4987,29,1.41,51.42,25.86,F,Mestrado,Exatas,não,0,1042.26,2,1
4988,35,1.5,55.14,24.51,F,Doutorado,Biológicas,sim,1,10343.95,2,2
4989,23,1.33,48.27,27.29,F,Mestrado,Biológicas,não,0,6835.79,1,2
4990,39,1.56,57.39,23.58,F,1º Grau,Humanas,não,0,15982.81,1,0
4991,46,1.66,61.32,22.25,F,Mestrado,Exatas,não,0,25794.69,1,1
4992,23,1.33,48.15,27.22,F,Doutorado,Exatas,não,0,7130.19,0,1
4993,45,1.65,60.84,22.35,F,1º Grau,Biológicas,sim,1,24587.7,2,2
4994,27,1.39,50.47,26.12,M,Doutorado,Exatas,não,0,1314.89,3,1
4995,27,1.38,50.15,26.33,F,1º Grau,Exatas,não,0,2130.98,2,1
4996,27,1.38,50.21,26.37,M,Analfabeto,Exatas,não,0,1964.31,2,1
4997,36,1.51,55.57,24.37,F,Doutorado,Biológicas,não,0,11414.52,1,2
4998,32,1.46,53.42,25.06,M,PósDoc,Biológicas,não,0,6061.68,0,2
4999,35,1.49,54.75,24.66,F,3º Grau,Exatas,sim,1,9380.42,0,1
5000,33,1.47,53.85,24.92,M,1º Grau,Humanas,sim,1,7121.99,1,0
5001,29,1.42,51.7,25.64,M,Mestrado,Biológicas,não,0,1748.56,3,2
5002,37,1.53,56.39,24.09,M,Doutorado,Humanas,não,0,13471.68,2,0
5003,29,1.41,51.32,25.81,M,Analfabeto,Biológicas,sim,1,799.07,3,2
5004,33,1.47,53.85,24.92,F,2º Grau,Exatas,não,0,7126.64,3,1
5005,31,1.44,52.8,25.46,M,Analfabeto,Biológicas,não,0,4488.7,2,2
5006,41,1.58,58.39,23.39,M,2º Grau,Exatas,sim,1,18486.46,3,1
5007,44,1.63,60.21,22.66,M,1º Grau,Exatas,não,0,23035.13,3,1
5008,31,1.45,52.89,25.16,M,Doutorado,Exatas,não,0,4713.67,0,1
